,index,acc,val_acc,loss,val_loss
124,24,0.8125903606414795,0.8195247054100037,0.3939897119998932,0.44426077604293823
125,25,0.8064878582954407,0.8246628046035767,0.3974926173686981,0.37859147787094116
126,26,0.8100208640098572,0.7508028149604797,0.4007298946380615,0.5231417417526245
127,27,0.8185321688652039,0.7302504777908325,0.3925654888153076,0.5382898449897766
128,28,0.8122691512107849,0.610789954662323,0.39786645770072937,0.6873319745063782
129,29,0.8072908520698547,0.6878612637519836,0.40077728033065796,0.6430654525756836
130,30,0.8079332113265991,0.8535645604133606,0.39703232049942017,0.3859216570854187
131,31,0.8106632232666016,0.7758510112762451,0.3940921425819397,0.4820544123649597
132,32,0.8096997141838074,0.8387925624847412,0.3979318141937256,0.4079340100288391
133,33,0.8087361454963684,0.7520873546600342,0.3987357020378113,0.47839707136154175
134,34,0.8093785047531128,0.6987797021865845,0.398773193359375,0.6303662061691284
135,35,0.8082543611526489,0.7546563744544983,0.3953682482242584,0.47973597049713135
136,36,0.8105026483535767,0.8060372471809387,0.3944445550441742,0.3940926790237427
137,37,0.8064878582954407,0.6885035037994385,0.39927929639816284,0.5617642402648926
138,38,0.8095390796661377,0.7180474996566772,0.3961174488067627,0.48932576179504395
139,39,0.8109844326972961,0.7283236980438232,0.3917252719402313,0.5228607058525085
140,40,0.8072908520698547,0.7251123785972595,0.39660170674324036,0.5341378450393677
141,41,0.8154809474945068,0.7604367136955261,0.3882024884223938,0.44112902879714966
142,42,0.8178898096084595,0.7597944736480713,0.3940318822860718,0.47329527139663696
143,43,0.8103420734405518,0.7148362398147583,0.39266249537467957,0.6815029382705688
144,44,0.8135538697242737,0.7803468108177185,0.3914453089237213,0.4858192205429077
145,45,0.8172474503517151,0.8375080227851868,0.3895399570465088,0.3697938323020935
146,46,0.8169263005256653,0.7764932513237,0.3872125446796417,0.463509202003479
147,47,0.8140356540679932,0.7084136009216309,0.3916114568710327,0.5722570419311523
148,48,0.8026337027549744,0.7552986741065979,0.4039272665977478,0.522426187992096
149,49,0.8101814389228821,0.8053950071334839,0.3932354152202606,0.42690205574035645
150,50,0.8135538697242737,0.8728323578834534,0.39543065428733826,0.36329206824302673
151,51,0.8069696426391602,0.7469492554664612,0.39360782504081726,0.5016309022903442
152,52,0.8140356540679932,0.768143892288208,0.3877953290939331,0.5254157781600952
153,53,0.8145174384117126,0.7919074892997742,0.38560983538627625,0.44916826486587524
154,54,0.8145174384117126,0.7739242315292358,0.38661614060401917,0.48057660460472107
155,55,0.8135538697242737,0.7989723682403564,0.3824129104614258,0.44786542654037476
156,56,0.8164445161819458,0.7283236980438232,0.3855734169483185,0.5976390242576599
157,57,0.8149992227554321,0.7604367136955261,0.38731276988983154,0.4874052107334137
158,58,0.8130720853805542,0.771355152130127,0.3873424530029297,0.4591127932071686
159,59,0.8186928033828735,0.7289659380912781,0.37970617413520813,0.5444984436035156
160,60,0.8116267919540405,0.7071291208267212,0.38894468545913696,0.5422787666320801
161,61,0.8202986717224121,0.7552986741065979,0.38824909925460815,0.5181807279586792
